procedureId,startStep,endStep,primitiveEvalCount,evalState,timeOnShift,elapsedTime,fatigueIndex,FatigueBaseline,timePressure,MaxRepeat,Stress,scenario,Sa,Sd,FfDd,Success
rapid_shutdown,1,-1,55,Success,05:05:28.1615304,00:03:07.8962128,0.362053417391321,0.5840788253025321,false,3,High,LOFW,41.639462953855585,4.147643340265745,2.552172805612461,True
lofw,1,-1,35,Success,05:09:20.0903249,00:03:09.2247317,0.4646184725082764,0.7867296858608724,false,3,High,LOFW,31.634287499272258,3.1032607182296523,1.992280356812951,True
rapid_shutdown,1,-1,55,Success,05:13:06.0372059,00:03:43.7337160,0.45739479810199146,0.7867296858608724,false,3,High,LOFW,35.13317262873329,3.443418333803579,2.0233919102509694,True
lofw,1,-1,35,Success,02:00:24.3790646,00:04:39.4043414,1.572866456591848,1.1679612568729423,false,3,High,LOFW,11.928204114846611,1.186741729089724,0.6120193928841792,True
rapid_shutdown,1,-1,55,Success,02:11:40.9571303,00:11:12.1594575,1.5681467612564006,1.1679612568729423,false,3,High,LOFW,12.344873424953198,1.2270951060111897,0.6119943967941206,True
lofw,1,-1,35,Success,05:47:58.5638957,00:02:21.8822700,0.7176592305517681,1.1893302955986882,false,3,High,LOFW,20.617652410901695,2.063825743166224,1.266575470775309,True
rapid_shutdown,1,-1,55,Success,05:52:56.6156490,00:04:52.5398834,0.7223851097291598,1.1893302955986882,false,3,High,LOFW,22.99791006435218,2.3023134303793724,1.258380520020644,True
lofw,1,-1,35,Success,05:28:25.2285285,00:03:52.5743316,0.9281401296750618,1.1778486136877282,false,3,High,LOFW,17.854601139871008,1.7395584272176134,1.0138502771471265,True
rapid_shutdown,1,-1,55,Success,05:34:10.8055646,00:05:44.2229145,0.9278553555394746,1.1778486136877282,false,3,High,LOFW,19.17510339656825,1.8638917389554972,1.0141540105196738,True
lofw,1,-1,35,Success,02:09:20.3831985,00:05:09.8196364,0.9725003823207108,0.5572177586667216,false,3,High,LOFW,17.35040941971984,1.7438113137935252,0.9860690356679187,True
rapid_shutdown,1,-1,55,Success,02:14:20.7395148,00:04:59.9699656,0.9682679299419956,0.5572177586667216,false,3,High,LOFW,18.237539685703155,1.8335828477269644,0.9890217141507135,True
lofw,1,-1,35,Success,05:38:49.2049710,00:02:26.6345905,0.6400756635338494,1.116381618216739,false,3,High,LOFW,22.987124137487378,2.2485808335350077,1.4318698301926531,True
rapid_shutdown,1,-1,55,Success,05:42:29.4405422,00:03:38.2949453,0.6341152555388243,1.116381618216739,false,3,High,LOFW,25.450156965940707,2.4853765667102605,1.4453194654726833,True
lofw,1,-1,35,Success,02:04:35.7976742,00:04:51.4824332,1.1353828152387724,0.691063961623864,false,3,High,LOFW,15.330503830725606,1.517075387552922,0.8434614008842363,True
rapid_shutdown,1,-1,55,Success,02:08:09.4288170,00:03:38.0949798,1.1336532500704626,0.691063961623864,false,3,High,LOFW,15.850478013152483,1.5675144943304313,0.8438522950434347,True
lofw,1,-1,34,OutOfTimeFailure,03:16:57.4243136,00:08:54.1308087,1.1422009225982608,0.9426361686164635,false,3,High,LOFW,15.207037906994202,1.525298553039826,0.8312364405613025,False
lofw,1,-1,35,Success,04:46:19.5947618,00:04:28.1937211,0.6238055617388171,0.8633142618583302,false,3,High,LOFW,24.593002160619385,2.431683082971654,1.493500923238363,True
rapid_shutdown,1,-1,55,Success,04:48:40.6020758,00:02:11.6847085,0.6132976090501383,0.8633142618583302,false,3,High,LOFW,26.022008275733942,2.571879312503749,1.5188258571853483,True
lofw,1,-1,34,OutOfTimeFailure,03:24:13.3517919,00:07:08.4332658,1.1567447536174433,0.9288302739721139,false,3,High,LOFW,14.901984468522958,1.5029324388302325,0.804239076884061,False
lofw,1,-1,35,Success,06:43:05.2496194,00:04:58.7835585,0.7155131554239188,0.9958468987633738,false,3,High,LOFW,23.218284049844126,2.3038484553122034,1.295349653196129,True
rapid_shutdown,1,-1,55,Success,06:48:27.2963691,00:05:20.2680710,0.7347661866420221,0.9958468987633738,false,3,High,LOFW,24.60421523826378,2.440556384448534,1.2621363316198084,True
lofw,1,-1,35,Success,05:48:03.7589907,00:01:33.1680385,0.3337531679235336,0.7846647651157951,false,3,High,LOFW,37.850995789885815,3.783169224502214,2.7662540203614094,True
rapid_shutdown,1,-1,55,Success,05:50:00.0775041,00:01:46.7501573,0.333,0.7846647651157951,false,3,High,LOFW,42.829617054586336,4.280686282380582,2.772595952016791,True
lofw,1,-1,35,Success,05:47:43.3187192,00:02:44.1781110,0.6154292639509872,0.9117618768588723,false,3,High,LOFW,23.845905968154657,2.409346388094661,1.5033140835318537,True
rapid_shutdown,1,-1,55,Success,05:52:26.2477761,00:04:32.0725780,0.6210351582308635,0.9117618768588723,false,3,High,LOFW,26.46315963787037,2.67575127446505,1.4898827046897223,True
lofw,1,-1,28,OutOfTimeFailure,03:38:35.9370397,00:08:36.5690989,1.5649704728417904,1.2884811626381074,false,3,High,LOFW,11.504332573274318,1.1456942724660004,0.5513052992079984,False
lofw,1,-1,35,Success,07:53:43.8543330,00:06:16.6748396,0.9949704161116887,1.0008552863491,false,3,High,LOFW,17.338204526658313,1.7667552127851587,0.9737608682535984,True
rapid_shutdown,1,-1,55,Success,08:00:03.3806129,00:06:21.9482810,1.000903767801514,1.0008552863491,false,3,High,LOFW,18.135205108776294,1.850032307163183,0.9689482395035657,True
lofw,1,-1,35,Success,05:39:10.1724448,00:01:44.8365444,0.446437208549996,0.6714420483938457,false,3,High,LOFW,30.321595610726746,2.9763751541035965,2.1566447253294934,True
rapid_shutdown,1,-1,55,Success,05:43:12.7579599,00:03:54.7985162,0.44342386994648086,0.6714420483938457,false,3,High,LOFW,35.47365484108651,3.4774382620604523,2.1714699635718935,True
lofw,1,-1,34,OutOfTimeFailure,00:07:32.4514205,00:07:32.4514221,1.23148145440341,1.1842512169511548,false,3,High,LOFW,15.022707049024149,1.5148665481970953,0.8095401976282317,False
lofw,1,-1,35,Success,05:00:03.9210629,00:03:05.4376429,0.7939016163881157,1.1464227408743557,false,3,High,LOFW,19.442637318139454,1.91395013541321,1.1560706889037307,True
rapid_shutdown,1,-1,55,Success,05:04:16.2178647,00:04:12.9069558,0.7750747577347277,1.1464227408743557,false,3,High,LOFW,21.195878860122175,2.083645877261622,1.183814803125665,True
lofw,1,-1,35,Success,05:01:48.9665431,00:03:42.7237257,0.7505595681849886,1.025117833267293,false,3,High,LOFW,20.7343395356406,2.1133301356984964,1.2487276606178526,True
rapid_shutdown,1,-1,55,Success,05:05:25.7776482,00:03:30.4975390,0.7384876745694922,1.025117833267293,false,3,High,LOFW,22.27049513629991,2.27265510559139,1.2689361648535271,True
lofw,1,-1,35,Success,04:52:36.5854509,00:01:23.7580293,0.43180458517556347,0.652608701911344,false,3,High,LOFW,29.184182426245123,2.896809504621263,2.184483014013936,True
rapid_shutdown,1,-1,55,Success,04:54:55.0294783,00:02:07.6577220,0.4238039416452937,0.652608701911344,false,3,High,LOFW,33.53440473663807,3.3269317189659415,2.2254662251144826,True
lofw,1,-1,35,Success,06:26:03.4685652,00:02:13.9844605,0.3525369469456795,0.9497608283517625,false,3,High,LOFW,38.63537231076012,3.872256337339673,2.5401889433370535,True
rapid_shutdown,1,-1,55,Success,06:29:11.2590530,00:02:58.7237849,0.36172107759722716,0.9497608283517625,false,3,High,LOFW,43.2751517516996,4.33764703519657,2.4764187241757973,True
lofw,1,-1,35,Success,00:49:07.5687594,00:04:17.5038999,1.0558908411568662,0.7603851588817424,false,3,High,LOFW,16.3104769502368,1.6597766688519846,0.9281546245347327,True
rapid_shutdown,1,-1,55,Success,00:53:19.2931215,00:04:07.7172929,1.077092364112428,0.7603851588817424,false,3,High,LOFW,16.919731214335314,1.7234757762285993,0.9083713174526397,True
lofw,1,-1,35,Success,06:11:24.5091064,00:02:24.0708192,0.7390118790871404,1.021769271573889,false,3,High,LOFW,20.08952948520423,2.0399464456954566,1.272319855310979,True
rapid_shutdown,1,-1,55,Success,06:14:09.2722149,00:02:44.6715502,0.7439355784465738,1.021769271573889,false,3,High,LOFW,21.563806207695066,2.1919028713914415,1.264085724232998,True
lofw,1,-1,35,Success,05:26:38.5452233,00:03:04.9399772,0.5458340929746974,0.9296568138466803,false,3,High,LOFW,27.086641073602916,2.664895964359369,1.6418588523964535,True
rapid_shutdown,1,-1,55,Success,05:28:45.7998818,00:02:00.2956076,0.5458923265561202,0.9296568138466803,false,3,High,LOFW,28.81335544992263,2.833144351175269,1.6415516976091125,True
lofw,1,-1,35,Success,02:56:07.8133973,00:05:22.9612729,1.1964645501897475,0.9375627504798123,false,3,High,LOFW,14.643825984290448,1.4496969932106578,0.799472446208641,True
rapid_shutdown,1,-1,55,Success,03:02:22.0471239,00:06:15.0000288,1.176525179094963,0.9375627504798123,false,3,High,LOFW,15.3671133239258,1.5197384079754819,0.8120968483778084,True
lofw,1,-1,34,OutOfTimeFailure,03:51:26.8379938,00:07:42.5398731,0.9782745553485849,0.9443862918252736,false,3,High,LOFW,17.14062013440386,1.7362195052850216,0.9762648317011289,False
lofw,1,-1,35,Success,06:40:11.2656613,00:02:01.7761881,0.6690110821055382,0.9106290871160376,false,3,High,LOFW,21.333699073378956,2.181602421335378,1.379825094495958,True
rapid_shutdown,1,-1,55,Success,06:42:00.8389650,00:01:44.0553307,0.6750570191625465,0.9106290871160376,false,3,High,LOFW,22.731308356286092,2.3273111173287973,1.367737847194535,True
lofw,1,-1,28,OutOfTimeFailure,02:50:10.6129139,00:08:00.6989658,1.9784061024153183,1.1864644006451583,false,3,High,LOFW,10.000000077340383,1.0000000075247744,0.4463371583944221,False
lofw,1,-1,35,Success,06:47:33.0999455,00:04:23.3387591,0.7858813705004306,1.0501521839903243,false,3,High,LOFW,20.62036755160271,2.144428604172166,1.166853672028135,True
rapid_shutdown,1,-1,55,Success,06:50:48.6012590,00:03:14.1872089,0.7986384269896822,1.0501521839903243,false,3,High,LOFW,21.489910261572433,2.238128708712198,1.1486818977925368,True
lofw,1,-1,28,OutOfTimeFailure,03:14:16.4352314,00:14:12.2468110,1.4729911500944808,1.3210449665243866,false,3,High,LOFW,12.666735036715476,1.274100789324267,0.6546466544626839,False
lofw,1,-1,35,Success,02:09:08.3228820,00:05:33.2457703,1.5243025125095813,1.039664534418618,false,3,High,LOFW,12.222457468387734,1.2110381953026603,0.6246709877053158,True
rapid_shutdown,1,-1,55,Success,02:18:09.0687879,00:08:56.2574935,1.5140776044985778,1.039664534418618,false,3,High,LOFW,12.604819958250946,1.247346242120178,0.6270851618462215,True
lofw,1,-1,35,Success,06:42:20.5519542,00:06:51.9031784,0.9024705005137326,1.1404701613231327,false,3,High,LOFW,19.30151020122939,1.9473524227622516,1.0332000655463955,True
rapid_shutdown,1,-1,55,Success,06:47:39.4938605,00:05:16.7300615,0.9191869336654664,1.1404701613231327,false,3,High,LOFW,19.995165494113557,2.0180007377196247,1.0149440771892042,True
lofw,1,-1,35,Success,04:08:00.6132299,00:02:33.9635885,0.6858757089914154,0.7286104648841703,false,3,High,LOFW,21.935660831073776,2.1305862106701356,1.3663387079200477,True
rapid_shutdown,1,-1,55,Success,04:12:17.0972002,00:04:16.6827783,0.6632322672250681,0.7286104648841703,false,3,High,LOFW,24.533365924981112,2.3766496335610645,1.4122310802977238,True
lofw,1,-1,35,Success,03:05:19.6337441,00:03:38.2221801,1.3430611863740656,1.0553560883681259,false,3,High,LOFW,13.167474208829908,1.3122077142824924,0.7023062888717577,True
rapid_shutdown,1,-1,55,Success,03:10:48.3540930,00:05:20.7013796,1.3186103128532984,1.0553560883681259,false,3,High,LOFW,13.795609840179072,1.3741210170573734,0.7144597499275078,True
lofw,1,-1,35,Success,04:47:56.3249866,00:03:46.7573364,0.6407635871992869,0.9356960505450547,false,3,High,LOFW,22.972766616638847,2.3559807078275243,1.4326311943329901,True
rapid_shutdown,1,-1,55,Success,04:54:04.0570776,00:06:03.3421458,0.60912502907397,0.9356960505450547,false,3,High,LOFW,25.76235874701716,2.6475633149368574,1.5062235693578083,True
lofw,1,-1,35,Success,05:16:52.8487136,00:04:21.0493804,0.6346057525737849,1.0236247345089817,false,3,High,LOFW,24.48458957635344,2.386520418271947,1.4544714064044835,True
rapid_shutdown,1,-1,55,Success,05:20:18.1384758,00:03:16.0460060,0.6239683411825891,1.0236247345089817,false,3,High,LOFW,26.2700742574292,2.5574338538079333,1.4790919292390565,True
lofw,1,-1,35,Success,00:16:14.0563446,00:04:28.0067780,1.1595912516724773,1.0553136351780503,false,3,High,LOFW,15.633795141979391,1.5378065275846609,0.8565267190828252,True
rapid_shutdown,1,-1,55,Success,00:23:36.2716492,00:07:14.7105297,1.2056606223322108,1.0553136351780503,false,3,High,LOFW,16.372757530059637,1.608348459964807,0.8212840071775481,True
lofw,1,-1,34,OutOfTimeFailure,03:25:11.3288779,00:09:48.1791012,1.16605486464137,0.9420134517159764,false,3,High,LOFW,14.962810126400399,1.4962981929049803,0.7972549745517704,False
lofw,1,-1,35,Success,06:59:53.2060199,00:05:31.3259036,1.095108206328888,1.1250150063089654,false,3,High,LOFW,16.083961008893212,1.603161647267926,0.8494756241060615,True
rapid_shutdown,1,-1,55,Success,07:04:50.6652167,00:04:48.4097840,1.1037263820761873,1.1250150063089654,false,3,High,LOFW,16.68137457361288,1.662389007415336,0.8434165399228601,True
lofw,1,-1,35,Success,06:00:16.8222516,00:01:34.3056961,0.44403849500259496,0.6867448920590236,false,3,High,LOFW,29.779051830536105,2.99690153309339,2.082315138557482,True
rapid_shutdown,1,-1,55,Success,06:02:38.9068888,00:02:00.3880005,0.4485176650163266,0.6867448920590236,false,3,High,LOFW,33.54633939693565,3.377248497214927,2.0617057097138236,True
lofw,1,-1,28,OutOfTimeFailure,03:08:43.7921894,00:08:42.3984359,1.6425437000797982,1.3710249575527889,false,3,High,LOFW,11.441592168541705,1.1461925875047896,0.5739201038363263,False
lofw,1,-1,35,Success,02:42:31.9871527,00:04:46.3958912,1.152191284097662,0.7038905421682033,false,3,High,LOFW,15.252608565305474,1.5088653298162846,0.8141300382667435,True
rapid_shutdown,1,-1,55,Success,02:45:26.8600722,00:02:59.4505806,1.1412218618717849,0.7038905421682033,false,3,High,LOFW,15.785014355738962,1.560444053944813,0.8212274272213034,True
lofw,1,-1,35,Success,01:50:10.5299996,00:05:32.7184853,1.2849035702858675,0.8651819571413746,false,3,High,LOFW,13.89503114983717,1.4016436710262399,0.7500648746357079,True
rapid_shutdown,1,-1,55,Success,01:55:25.6223425,00:05:15.0923442,1.2876404387957592,0.8651819571413746,false,3,High,LOFW,14.315589180857852,1.4450103258643598,0.7473081708225467,True
lofw,1,-1,34,OutOfTimeFailure,03:02:25.6962441,00:07:56.7098044,1.405662425567027,1.0753323442481906,false,3,High,LOFW,12.958345248048037,1.2959227593661464,0.6675040593245015,False
lofw,1,-1,35,Success,06:51:22.4989562,00:02:29.5042434,0.5819996315093838,0.8902807967028094,false,3,High,LOFW,24.86193503703504,2.5487172455447755,1.6114154555632219,True
rapid_shutdown,1,-1,55,Success,06:54:33.9330878,00:03:03.7631731,0.5925183312818153,0.8902807967028094,false,3,High,LOFW,27.089023272092238,2.7807953664885106,1.5833786432051338,True
lofw,1,-1,34,OutOfTimeFailure,03:37:40.7581383,00:09:10.1702817,0.9673738100694765,0.8130498351835975,false,3,High,LOFW,17.313340461918013,1.7249704150951675,0.9545451292932177,False
lofw,1,-1,35,Success,03:14:34.1542803,00:04:40.2704371,1.112977248561144,0.8572741907271273,false,3,High,LOFW,15.321844662691015,1.5371096810228289,0.8435037475333209,True
rapid_shutdown,1,-1,55,Success,03:18:50.0676336,00:04:11.7230716,1.0914823838635996,0.8572741907271273,false,3,High,LOFW,16.08832295317825,1.6144668637682476,0.8593029875760547,True
lofw,1,-1,34,OutOfTimeFailure,06:26:42.9275937,00:07:27.3605159,1.2004152110258497,1.3437080172757836,false,3,High,LOFW,15.067526606569874,1.520818515023815,0.7892546345007608,False
lofw,1,-1,34,OutOfTimeFailure,04:48:10.8217060,00:07:17.1132747,0.8010580539084273,1.133569215119559,false,3,High,LOFW,19.777695338435542,2.019562106264253,1.1335767570546031,False
lofw,1,-1,35,Success,02:19:12.0765595,00:05:30.8019273,1.2801802612690727,0.9231084489020644,false,3,High,LOFW,13.99116858098468,1.4016197664045893,0.7511373431586248,True
rapid_shutdown,1,-1,55,Success,02:24:55.3811240,00:05:46.0692847,1.2723185206237009,0.9231084489020644,false,3,High,LOFW,14.510433829532861,1.4538719285451545,0.7547781251008322,True
lofw,1,-1,35,Success,08:28:18.1273825,00:02:13.1714857,0.5997223189839737,0.5678369466553447,false,3,High,LOFW,24.404050903502604,2.4565693302892484,1.6085120547682799,True
rapid_shutdown,1,-1,55,Success,08:31:19.5966824,00:03:03.3575620,0.6016162083713467,0.5678369466553447,false,3,High,LOFW,26.804393779927768,2.6992972850432126,1.6044870040154835,True
lofw,1,-1,34,OutOfTimeFailure,02:06:36.4480556,00:08:33.4933313,1.4132471036547782,1.0290266523784317,false,3,High,LOFW,13.153527955310233,1.316487446109242,0.681316096880955,False
lofw,1,-1,35,Success,02:35:32.8270893,00:02:58.2161974,1.2831701163426752,0.9356605252224414,false,3,High,LOFW,13.357401448918399,1.3538429450918297,0.7448000440721754,True
rapid_shutdown,1,-1,55,Success,02:45:36.5547075,00:10:04.0314508,1.2572455257833264,0.9356605252224414,false,3,High,LOFW,14.341541902475733,1.4575633853695094,0.7584281752426975,True
lofw,1,-1,34,OutOfTimeFailure,03:19:26.7048357,00:08:35.0666572,1.2647435646727958,1.1268286774931837,false,3,High,LOFW,14.17647102288299,1.4305908894133812,0.7616643769860119,False
lofw,1,-1,35,Success,00:05:47.0714132,00:05:47.0714150,0.9127223462814978,0.8833327273632703,false,3,High,LOFW,18.787981009269053,1.8974987506936507,1.0935436958916966,True
rapid_shutdown,1,-1,55,Success,00:10:37.6526399,00:04:36.4708378,0.9372059114718604,0.8833327273632703,false,3,High,LOFW,19.43837535974404,1.963922212054551,1.063289171013398,True
lofw,1,-1,35,Success,03:25:00.3831710,00:05:14.6264966,0.9828571258873628,0.7818331802121553,false,3,High,LOFW,16.82551743718966,1.6842471707144462,0.9533965773240385,True
rapid_shutdown,1,-1,55,Success,03:30:36.8382729,00:05:38.1657820,0.9524146001199604,0.7818331802121553,false,3,High,LOFW,17.94417361443238,1.7963906574646218,0.9827454344235346,True
lofw,1,-1,34,OutOfTimeFailure,02:01:10.8272161,00:08:23.6061714,1.2773910956720085,0.852754197429254,false,3,High,LOFW,14.32068427952655,1.4161560108252447,0.7519482309772346,False
lofw,1,-1,35,Success,05:38:47.5567611,00:02:01.2215177,0.44094894746110114,0.9589290466582041,false,3,High,LOFW,30.381352016653324,3.009243275521842,2.061550349896519,True
rapid_shutdown,1,-1,55,Success,05:40:53.1682530,00:01:59.9043730,0.4403809948512436,0.9589290466582041,false,3,High,LOFW,33.3961784867811,3.3064522048911975,2.0641955330036814,True
lofw,1,-1,35,Success,04:58:52.7754433,00:00:56.5210065,0.36938682005360307,0.705241052330267,false,3,High,LOFW,31.38020972040142,3.1985998078390128,2.4834578827937968,True
rapid_shutdown,1,-1,55,Success,05:01:22.6040466,00:02:24.6169887,0.3613808317987594,0.705241052330267,false,3,High,LOFW,38.07049950719106,3.88658510040549,2.538013087943491,True
lofw,1,-1,35,Success,05:55:13.0075414,00:02:52.9149703,0.333,0.7560506536315539,false,3,High,LOFW,41.968454627600366,4.140165643904949,2.7423184549238875,True
rapid_shutdown,1,-1,55,Success,05:56:36.3062048,00:01:15.5441940,0.333,0.7560506536315539,false,3,High,LOFW,44.43749174034927,4.382691771779976,2.7424208903746248,True
lofw,1,-1,34,OutOfTimeFailure,03:27:01.7144379,00:07:50.2284017,1.1945138966353483,0.9699187669003726,false,3,High,LOFW,14.683886475520493,1.4549122299132027,0.7747956699759561,False
lofw,1,-1,34,OutOfTimeFailure,01:28:19.9877993,00:09:55.1089143,1.5127288125837286,0.9661809516874099,false,3,High,LOFW,12.810654202835641,1.2915341713463064,0.6333778628751837,False
lofw,1,-1,35,Success,04:33:13.8599272,00:04:52.1934891,0.8339778752623461,1.0000518465537804,false,3,High,LOFW,19.067634729435433,1.9478337315934873,1.1229233831514167,True
rapid_shutdown,1,-1,55,Success,04:36:06.8038456,00:03:02.7929140,0.820614540369628,1.0000518465537804,false,3,High,LOFW,20.03242771103111,2.0486828900837937,1.1409161922155675,True
lofw,1,-1,35,Success,01:56:33.4435305,00:06:26.6017572,1.2340664710103322,0.7696355830141852,false,3,High,LOFW,14.604482635301457,1.4610135859677045,0.7764502789713289,True
rapid_shutdown,1,-1,55,Success,02:03:04.7609191,00:06:36.7163091,1.2341608057510498,0.7696355830141852,false,3,High,LOFW,15.121778703863916,1.512806704644405,0.7747781927848982,True
lofw,1,-1,34,OutOfTimeFailure,03:14:16.2891515,00:07:01.6163837,1.5624473726244656,1.2429856626380285,false,3,High,LOFW,11.871867385069773,1.1854104283730376,0.5917666412797992,False
lofw,1,-1,35,Success,06:11:45.9223544,00:04:33.4402131,0.8131758852475477,1.0054315844318815,false,3,High,LOFW,20.165059125926117,2.013747518349597,1.1661166870735171,True
rapid_shutdown,1,-1,55,Success,06:17:14.7521185,00:05:23.3375109,0.8221391787977781,1.0054315844318815,false,3,High,LOFW,21.494614537343924,2.1463422708380904,1.1537353708847944,True
lofw,1,-1,34,OutOfTimeFailure,01:28:21.9105772,00:08:51.6885444,1.2801928602671526,0.9087823196129956,false,3,High,LOFW,14.66640435502206,1.4493814534095346,0.758870603129072,False
lofw,1,-1,35,Success,05:30:10.7640460,00:02:14.0380272,0.38966744501694917,0.8911729953663468,false,3,High,LOFW,35.80002753970031,3.3608355075902305,2.3335203644011915,True
rapid_shutdown,1,-1,55,Success,05:32:15.9203630,00:02:05.1402974,0.3842206696402516,0.8911729953663468,false,3,High,LOFW,39.54437305605245,3.7034624227781316,2.366502068059782,True
lofw,1,-1,35,Success,04:02:16.0008624,00:05:43.1423109,0.7498826770671527,0.7620847796386494,false,3,High,LOFW,21.387465428984413,2.154000365975442,1.2495601564618202,True
rapid_shutdown,1,-1,55,Success,04:05:03.7846107,00:02:47.0838953,0.734844941650995,0.7620847796386494,false,3,High,LOFW,22.5077087165243,2.2675252914177717,1.2746374156764277,True
lofw,1,-1,35,Success,06:38:52.7401520,00:03:15.5713971,0.7816156694361367,1.0953642530169487,false,3,High,LOFW,19.922707320876135,2.0703011346591973,1.1850263984000846,True
rapid_shutdown,1,-1,55,Success,06:45:31.3278233,00:06:31.3135186,0.8056016984681845,1.0953642530169487,false,3,High,LOFW,21.78263814837111,2.2709203820764152,1.15054768919969,True
lofw,1,-1,35,Success,03:07:37.4686838,00:06:51.0306055,1.4519623464822755,1.1210920612515438,false,3,High,LOFW,12.51763452680912,1.2564029225014581,0.6417944883403657,True
rapid_shutdown,1,-1,55,Success,03:11:50.4629014,00:04:12.9942194,1.4291430406209702,1.1210920612515438,false,3,High,LOFW,12.841052000685488,1.2893406601305333,0.6513147893006555,True
lofw,1,-1,35,Success,04:26:33.1481005,00:04:19.8968530,0.9511786227123634,1.104340085567989,false,3,High,LOFW,17.423123888601726,1.6804260866866079,0.9762268588127158,True
rapid_shutdown,1,-1,55,Success,04:29:55.2990192,00:03:22.0374751,0.932688253558261,1.104340085567989,false,3,High,LOFW,18.400408996460197,1.770007008613333,0.9952049975409576,True
lofw,1,-1,35,Success,04:31:51.6097890,00:04:48.5503343,0.6870178345562032,0.8256048347885412,false,3,High,LOFW,23.08047533760238,2.277396975656149,1.3572541109463419,True
rapid_shutdown,1,-1,55,Success,04:35:09.1991056,00:03:20.4005365,0.6763565449431601,0.8256048347885412,false,3,High,LOFW,24.546944410532532,2.4206076090854403,1.378208877775034,True
lofw,1,-1,34,OutOfTimeFailure,03:55:12.9086802,00:08:11.0419844,1.21734251524528,1.192520466222172,false,3,High,LOFW,14.19777393480279,1.449995315597896,0.7726357974810013,False
lofw,1,-1,34,OutOfTimeFailure,03:56:36.8740893,00:09:04.0771917,1.446405554641825,1.4289235512441705,false,3,High,LOFW,12.632727509714552,1.260424246100107,0.6502410412908234,False
lofw,1,-1,35,Success,00:07:26.0084198,00:05:37.4675629,1.426395502577272,1.3752286136898149,false,3,High,LOFW,13.186824952511241,1.3225003661308083,0.6987343746681681,True
rapid_shutdown,1,-1,55,Success,00:15:38.8448512,00:08:12.9598277,1.4823520281220188,1.3752286136898149,false,3,High,LOFW,13.485724663015816,1.3527484241542524,0.6699004441160862,True
lofw,1,-1,35,Success,04:41:26.6153969,00:01:46.6546342,0.39951950517122337,0.5809510770712067,false,3,High,LOFW,32.38884512612526,3.274822835909241,2.3406332337527362,True
rapid_shutdown,1,-1,55,Success,04:42:47.1650268,00:01:19.0839253,0.3953891787418448,0.5809510770712067,false,3,High,LOFW,35.287233718519786,3.5693141560365236,2.364831197574004,True
lofw,1,-1,35,Success,07:25:58.5109374,00:01:55.6363149,0.6695889272071612,0.7840494708029955,false,3,High,LOFW,21.846888328171232,2.1777240070142296,1.3553771714327632,True
rapid_shutdown,1,-1,55,Success,07:28:47.6041771,00:02:50.0144329,0.680895332976839,0.7840494708029955,false,3,High,LOFW,23.872004733853082,2.379045074783427,1.3336828331766324,True
lofw,1,-1,34,OutOfTimeFailure,00:45:31.5273381,00:07:48.5608272,1.2045884749729483,0.9779099307561055,false,3,High,LOFW,15.209343371420601,1.5192965880483056,0.8175683641543171,False
lofw,1,-1,35,Success,04:53:58.4767053,00:04:45.3410464,0.6245786107453862,0.8416748812017107,false,3,High,LOFW,24.865598845126556,2.494414743730733,1.492318965557509,True
rapid_shutdown,1,-1,55,Success,04:56:23.4715844,00:02:18.9399012,0.6193685401684338,0.8416748812017107,false,3,High,LOFW,26.127811535541333,2.6213029554961307,1.5046456020973933,True
lofw,1,-1,34,OutOfTimeFailure,03:32:37.6496253,00:14:16.5386263,1.4034174945862798,1.2361577962196002,false,3,High,LOFW,12.901427920018353,1.2799212831303044,0.6644207467359073,False
lofw,1,-1,35,Success,00:04:26.1620266,00:04:22.9321270,0.7965932040389694,0.7666437992591184,false,3,High,LOFW,20.969899809484936,2.0814703740716682,1.2528996974163102,True
rapid_shutdown,1,-1,55,Success,00:08:32.4450777,00:03:53.3371907,0.8242180696794437,0.7666437992591184,false,3,High,LOFW,21.89679040547641,2.1728481201750274,1.2087301077014818,True
lofw,1,-1,34,OutOfTimeFailure,03:31:25.9863561,00:09:21.7845509,1.2567642995565702,1.0544436594392232,false,3,High,LOFW,14.087954802677924,1.3961899671730293,0.7338107704298117,False
lofw,1,-1,34,OutOfTimeFailure,07:17:23.0080290,00:08:16.3341124,0.7452429175190348,0.8245617849207019,false,3,High,LOFW,23.47851101165043,2.2939357950134625,1.245864676763683,False
lofw,1,-1,35,Success,04:55:40.4073923,00:02:19.6368334,0.48208844399066886,0.7563271576157693,false,3,High,LOFW,29.174255627661108,2.8074750163328006,1.933647307607302,True
rapid_shutdown,1,-1,55,Success,04:58:03.5482619,00:02:24.9946270,0.4726302095774037,0.7563271576157693,false,3,High,LOFW,32.20002219717084,3.0927010812108637,1.9720608263002561,True
lofw,1,-1,35,Success,05:02:52.9537385,00:05:37.9230504,0.6980065455044802,0.9041166303792175,false,3,High,LOFW,22.959367002590255,2.330627551837252,1.3673959175826014,True
rapid_shutdown,1,-1,55,Success,05:05:42.6546606,00:02:31.0178375,0.6910737670923355,0.9041166303792175,false,3,High,LOFW,24.043400156615494,2.4419327090692917,1.3810228942570928,True
lofw,1,-1,35,Success,06:27:12.1825569,00:03:33.2011493,0.6333915951817654,0.9870268771603863,false,3,High,LOFW,24.82674471625569,2.4331535729727216,1.4830376809246184,True
